path,label
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/sqyyclnwas.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/thbtcgwigl.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/xmbscdqzuq.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ifgqdbuvuc.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/pyjruevzip.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/csyxkdhsbx.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ohmaazefwp.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/jpksczecfa.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/zkhgoxsauo.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/mblcxibhkp.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ekhqsatjuo.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/hxwhmvkhjy.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/cmybfubapj.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/qejcjbqktv.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/galhckdqab.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/nanptgayaf.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/zjtbbycpbc.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/rlwrjnefhf.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/udgvikcfwh.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/brupgajmqh.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/qvwaescihs.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/fzxxkgoxhh.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/zqvbioegmr.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ryzmplqmyf.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/yhriqeialm.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/qmvribjjvz.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/vcbtvrseaf.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/aqpjdjnvky.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/xvkwijqxvg.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/zqowwrbldk.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/wnuvipwbnk.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/zchboxfety.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/cjiwxfwcit.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/otcfsycwmh.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/zpykipigtu.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/hpvbvcxipt.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/kayivkuaci.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/fynuifvdva.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/jhoafbyhax.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ddrjnwlugg.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/tiwddyinoj.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ljicatxyfk.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/unbpdfqagl.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/hzaslzhlkx.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ocngufnlua.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/actlcrgiug.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/uneanxojth.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/qeqhrejxbu.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/bivlawbbmm.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/bwnxxypcuv.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/riplbxlyeb.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/bwywukcbwc.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/dpapdldidi.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/gwixomgafk.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/dmxrickror.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/hewlieyzlv.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/waucvvmtkq.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/fchipwcorl.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/pxwsyikzhk.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/unnvrkthai.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/hdbejalgtx.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/shgtlzdzeg.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/gcbczishez.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/koxqpeopjh.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/inlaxnqier.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/umxedadgci.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ryxznoadpt.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/qtgacuszan.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/lxvfkzgjyt.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/aqegtqxxdj.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ytgrwnrhdo.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/uqrtkvkwdu.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/gqatosifpz.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/jjatiqwprk.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/qjsizrraty.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/xrsxkkqxzw.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/yyxuyzaycm.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/qkbkvjaijr.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/zcpowftyft.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ljuuovfkgi.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/hmfrtgexuj.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/qccyrzyylf.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/jvoqzzvbmu.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/jawwlbojon.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ylqqzvhvng.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ozhhcvdags.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/gntwhdgazh.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/syacqpjjzr.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/cpucjmfawf.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/gmrxvmvrzt.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/bkuzquigyt.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/bxkugtuzbx.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/zrwblmwcuj.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/sbanqvulyl.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/xvwanoabil.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/qhusfwulxk.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/sgidnbtrer.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/rhodslrygu.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ohpfcuzddj.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/fwispntihd.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/fahbllbagg.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/wkyftsfazg.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/oyqbvqoczz.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/kmnboeohyo.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/cczirkefmi.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/sucjotwrhv.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/padwwudrto.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/taibqeiajv.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ffoccujyxz.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/bgjghivhji.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/mirrjdymnz.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ziagvqaznp.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/mgbcxdsnhv.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/hjzhzsdxpi.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/xtyszkpnyn.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/qixxwvudhj.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/hlzwqrkwkh.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/rldfpzqgiv.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/tsycwnssva.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/natijzvjud.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/oqvkjuncux.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/omwshllujo.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ahzfqirfkx.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/uyfnfvsxez.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/kznbwkzjie.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/sxzqdaiulo.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ztjepgwqcq.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/wusdugjahp.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/eiofpijvxq.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/lpxbacokot.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/grjidrxmqq.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/umtkkrdyxk.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/qcbbixyego.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ohumrywber.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ssnbwxewyl.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/dsrzvvzwmq.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/uljtgezhbh.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/kfdiwiymyk.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/mimbqeyuel.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/jyzqwbkizd.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/yvsuaijnwe.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/iwnwcdanvb.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/goswookxqc.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/wocfdldqrj.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ciefyjrzjv.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/lpqykuwtco.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/pisxzqepkr.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/dgszotyamt.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/lnutojzxiz.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/igxwlwbnrl.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/mreqoahxal.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/vepfbtcvru.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/foynwjsqeh.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/enjtywvrzf.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/jvudvsujtq.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/yyuodrxazd.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/rtpdrmcguf.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/uxunebmxvx.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/nklwuvsboo.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/xhtojftkga.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ckiovbrsdf.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/joeagxxbbn.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ygbvdcscsw.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/czzfgvkhah.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/sehmmawdak.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/xdbqzgtptb.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ofcvzlmkyv.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/nxvxmphdol.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/uipkpbgxkr.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/bumzkmncht.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/vlbomdvoja.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/mhfmljjxlf.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/fhhyuaqztb.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/nyavwtjvmd.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/flyiuycbzk.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/odotpnxgou.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/oynowyqypi.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ywempnkrkc.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/twvdcuwpsu.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/cvxgpdelgy.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/antlqjchwn.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ifubyoaifk.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/rftyolnnnh.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/lufecurxmu.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ozhhaoydlq.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/omulfnnaal.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/gvgwkrqtid.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/eeemkqbcjz.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/actccpgzdm.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/qvfbnjvznm.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/faslgdifiu.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/vwzrviqaqk.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/fkpjlgnzsm.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/hwjqfepxmx.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/pjjaarcbgd.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/obqcxspnwe.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/askiedemhz.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ouztqcqkjv.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/dzkyxbbqkr.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/kosmfnsuew.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ttvtkvvgts.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/yeqhglocdp.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ayystmhbip.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/auszbyqcem.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/byrjdpnkhz.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/bzbtqgbrdl.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/axgzydgksr.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/lrpxtofdmg.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/xwrercqtfk.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/duwwgciptr.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/hmtslfgekh.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/ghzdopwyiu.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/epvnrjtjsi.jpg,fake
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/bpvimgtvqr.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/xsixsnzucg.jpg,real
C:/Users/Taaru/.cache/kagglehub/datasets/dagnelies/deepfake-faces/versions/2/faces_224/dardkjawbf.jpg,real
